"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2018-10-28","1","발전량","0","0","0","0","0","0","0","0.063","0.246","0.426","0.541","0.611","0.519","0.556","0.389","0.258","0.121","0.011","0","0","0","0","0","0"
"2018-10-29","1","발전량","0","0","0","0","0","0","0","0.027","0.192","0.395","0.515","0.151","0.406","0.14","0.211","0.201","0.125","0.009","0","0","0","0","0","0"
"2018-10-30","1","발전량","0","0","0","0","0","0","0","0.059","0.248","0.429","0.554","0.616","0.627","0.596","0.444","0.341","0.107","0.011","0","0","0","0","0","0"
"2018-10-31","1","발전량","0","0","0","0","0","0","0","0.06","0.239","0.414","0.533","0.593","0.603","0.589","0.519","0.312","0.198","0.017","0","0","0","0","0","0"
"2018-11-01","1","발전량","0","0","0","0","0","0","0","0.053","0.241","0.428","0.553","0.611","0.628","0.601","0.516","0.369","0.155","0.008","0","0","0","0","0","0"
"2018-11-02","1","발전량","0","0","0","0","0","0","0","0.051","0.235","0.417","0.534","0.593","0.612","0.577","0.494","0.356","0.15","0.007","0","0","0","0","0","0"
"2018-11-03","1","발전량","0","0","0","0","0","0","0","0.048","0.233","0.41","0.528","0.59","0.529","0.567","0.512","0.284","0.122","0.005","0","0","0","0","0","0"
"2018-11-04","1","발전량","0","0","0","0","0","0","0","0.045","0.226","0.4","0.518","0.576","0.591","0.562","0.48","0.343","0.124","0.009","0","0","0","0","0","0"
"2018-11-05","1","발전량","0","0","0","0","0","0","0","0.042","0.208","0.372","0.497","0.553","0.563","0.534","0.443","0.287","0.109","0.005","0","0","0","0","0","0"
"2018-11-06","1","발전량","0","0","0","0","0","0","0","0.028","0.163","0.327","0.462","0.523","0.542","0.5","0.413","0.248","0.076","0.007","0","0","0","0","0","0"
"2018-11-07","1","발전량","0","0","0","0","0","0","0","0.001","0.026","0.057","0.15","0.192","0.178","0.144","0.149","0.069","0.024","0.001","0","0","0","0","0","0"
"2018-11-08","1","발전량","0","0","0","0","0","0","0","0.004","0.032","0.014","0.054","0.018","0.009","0.014","0.013","0.017","0.005","0","0","0","0","0","0","0"
"2018-11-09","1","발전량","0","0","0","0","0","0","0","0.035","0.156","0.305","0.302","0.155","0.187","0.29","0.406","0.164","0.078","0.004","0","0","0","0","0","0"
"2018-11-10","1","발전량","0","0","0","0","0","0","0","0.028","0.175","0.369","0.495","0.561","0.575","0.543","0.467","0.328","0.121","0.004","0","0","0","0","0","0"
"2018-11-11","1","발전량","0","0","0","0","0","0","0","0.03","0.162","0.368","0.516","0.523","0.438","0.203","0.03","0.03","0.009","0","0","0","0","0","0","0"
"2018-11-12","1","발전량","0","0","0","0","0","0","0","0.009","0.107","0.334","0.434","0.521","0.56","0.505","0.342","0.306","0.102","0.004","0","0","0","0","0","0"
"2018-11-13","1","발전량","0","0","0","0","0","0","0","0.027","0.18","0.295","0.436","0.636","0.33","0.496","0.443","0.211","0.06","0.002","0","0","0","0","0","0"
"2018-11-14","1","발전량","0","0","0","0","0","0","0","0.026","0.189","0.371","0.501","0.565","0.587","0.556","0.478","0.311","0.073","0.001","0","0","0","0","0","0"
"2018-11-15","1","발전량","0","0","0","0","0","0","0","0.026","0.179","0.348","0.482","0.548","0.543","0.475","0.395","0.327","0.091","0.001","0","0","0","0","0","0"
"2018-11-16","1","발전량","0","0","0","0","0","0","0","0.006","0.029","0.097","0.124","0.077","0.08","0.105","0.154","0.067","0.02","0","0","0","0","0","0","0"
"2018-11-17","1","발전량","0","0","0","0","0","0","0","0.016","0.161","0.359","0.492","0.576","0.598","0.562","0.479","0.325","0.107","0.002","0","0","0","0","0","0"
"2018-11-18","1","발전량","0","0","0","0","0","0","0","0.009","0.047","0.062","0.117","0.192","0.114","0.045","0.078","0.091","0.027","0","0","0","0","0","0","0"
"2018-11-19","1","발전량","0","0","0","0","0","0","0","0.015","0.086","0.246","0.469","0.54","0.554","0.516","0.436","0.274","0.087","0.001","0","0","0","0","0","0"
"2018-11-20","1","발전량","0","0","0","0","0","0","0","0.022","0.176","0.356","0.493","0.575","0.59","0.546","0.463","0.304","0.097","0.002","0","0","0","0","0","0"
"2018-11-21","1","발전량","0","0","0","0","0","0","0","0.007","0.066","0.176","0.171","0.147","0.138","0.128","0.123","0.051","0.018","0","0","0","0","0","0","0"
"2018-11-22","1","발전량","0","0","0","0","0","0","0","0.006","0.163","0.375","0.522","0.59","0.624","0.597","0.509","0.344","0.112","0.001","0","0","0","0","0","0"
"2018-11-23","1","발전량","0","0","0","0","0","0","0","0.022","0.161","0.264","0.371","0.553","0.588","0.546","0.459","0.289","0.089","0.001","0","0","0","0","0","0"
"2018-11-24","1","발전량","0","0","0","0","0","0","0","0.014","0.059","0.046","0.04","0.038","0.031","0.065","0.262","0.194","0.063","0.001","0","0","0","0","0","0"
"2018-11-25","1","발전량","0","0","0","0","0","0","0","0.001","0.022","0.066","0.116","0.207","0.397","0.399","0.394","0.254","0.063","0.001","0","0","0","0","0","0"
"2018-11-26","1","발전량","0","0","0","0","0","0","0","0.002","0.029","0.144","0.431","0.539","0.561","0.521","0.417","0.281","0.071","0.002","0","0","0","0","0","0"
"2018-11-27","1","발전량","0","0","0","0","0","0","0","0.01","0.141","0.334","0.472","0.541","0.563","0.523","0.432","0.282","0.084","0.001","0","0","0","0","0","0"
"2018-11-28","1","발전량","0","0","0","0","0","0","0","0.009","0.107","0.289","0.447","0.544","0.536","0.336","0.211","0.253","0.094","0.001","0","0","0","0","0","0"
"2018-11-29","1","발전량","0","0","0","0","0","0","0","0.009","0.101","0.277","0.394","0.458","0.473","0.454","0.378","0.243","0.051","0.001","0","0","0","0","0","0"
"2018-11-30","1","발전량","0","0","0","0","0","0","0","0.01","0.104","0.24","0.413","0.495","0.515","0.487","0.372","0.25","0.064","0.001","0","0","0","0","0","0"
"2018-12-01","1","발전량","0","0","0","0","0","0","0","0.002","0.056","0.165","0.151","0.171","0.23","0.245","0.2","0.127","0.081","0.001","0","0","0","0","0","0"
"2018-12-02","1","발전량","0","0","0","0","0","0","0","0.005","0.089","0.259","0.318","0.47","0.508","0.454","0.383","0.232","0.029","0","0","0","0","0","0","0"
"2018-12-03","1","발전량","0","0","0","0","0","0","0","0","0.003","0.046","0.066","0.062","0.068","0.115","0.09","0.062","0.009","0","0","0","0","0","0","0"
"2018-12-04","1","발전량","0","0","0","0","0","0","0","0","0.002","0.035","0.078","0.161","0.086","0.143","0.303","0.171","0.034","0","0","0","0","0","0","0"
"2018-12-05","1","발전량","0","0","0","0","0","0","0","0.006","0.119","0.315","0.464","0.546","0.572","0.542","0.456","0.271","0.072","0.001","0","0","0","0","0","0"
"2018-12-06","1","발전량","0","0","0","0","0","0","0","0","0.017","0.102","0.073","0.141","0.134","0.145","0.202","0.147","0.044","0","0","0","0","0","0","0"
"2018-12-07","1","발전량","0","0","0","0","0","0","0","0.001","0.052","0.151","0.192","0.25","0.266","0.384","0.385","0.162","0.044","0.001","0","0","0","0","0","0"
"2018-12-08","1","발전량","0","0","0","0","0","0","0","0.006","0.127","0.333","0.496","0.57","0.589","0.5","0.454","0.307","0.066","0.001","0","0","0","0","0","0"
"2018-12-09","1","발전량","0","0","0","0","0","0","0","0.002","0.091","0.282","0.371","0.572","0.618","0.58","0.499","0.319","0.115","0.001","0","0","0","0","0","0"
"2018-12-10","1","발전량","0","0","0","0","0","0","0","0.001","0.12","0.299","0.466","0.552","0.589","0.561","0.477","0.315","0.102","0.001","0","0","0","0","0","0"
"2018-12-11","1","발전량","0","0","0","0","0","0","0","0","0.003","0.024","0.054","0.119","0.161","0.097","0.08","0.041","0.006","0","0","0","0","0","0","0"
"2018-12-12","1","발전량","0","0","0","0","0","0","0","0.004","0.114","0.301","0.431","0.552","0.593","0.561","0.479","0.316","0.1","0.001","0","0","0","0","0","0"
"2018-12-13","1","발전량","0","0","0","0","0","0","0","0.004","0.125","0.316","0.461","0.535","0.557","0.365","0.153","0.089","0.071","0.001","0","0","0","0","0","0"
"2018-12-14","1","발전량","0","0","0","0","0","0","0","0.004","0.121","0.328","0.481","0.572","0.599","0.574","0.492","0.325","0.108","0.001","0","0","0","0","0","0"
"2018-12-15","1","발전량","0","0","0","0","0","0","0","0.004","0.128","0.323","0.471","0.559","0.577","0.548","0.396","0.33","0.109","0.001","0","0","0","0","0","0"
"2018-12-16","1","발전량","0","0","0","0","0","0","0","0","0.013","0.011","0.053","0.072","0.102","0.132","0.141","0.188","0.073","0.002","0","0","0","0","0","0"
"2018-12-17","1","발전량","0","0","0","0","0","0","0","0","0.042","0.168","0.228","0.212","0.431","0.502","0.428","0.287","0.081","0.001","0","0","0","0","0","0"
"2018-12-18","1","발전량","0","0","0","0","0","0","0","0.003","0.11","0.3","0.448","0.533","0.539","0.28","0.094","0.141","0.112","0.002","0","0","0","0","0","0"
"2018-12-19","1","발전량","0","0","0","0","0","0","0","0.001","0.066","0.222","0.39","0.468","0.498","0.431","0.237","0.192","0.072","0.001","0","0","0","0","0","0"
"2018-12-20","1","발전량","0","0","0","0","0","0","0","0","0.015","0.045","0.07","0.097","0.127","0.117","0.106","0.086","0.047","0.002","0","0","0","0","0","0"
"2018-12-21","1","발전량","0","0","0","0","0","0","0","0.001","0.071","0.228","0.374","0.409","0.504","0.43","0.364","0.218","0.061","0.001","0","0","0","0","0","0"
"2018-12-22","1","발전량","0","0","0","0","0","0","0","0.001","0.066","0.241","0.393","0.485","0.51","0.447","0.349","0.234","0.038","0.001","0","0","0","0","0","0"
"2018-12-23","1","발전량","0","0","0","0","0","0","0","0","0.011","0.086","0.331","0.533","0.572","0.549","0.471","0.305","0.106","0.003","0","0","0","0","0","0"
"2018-12-24","1","발전량","0","0","0","0","0","0","0","0.001","0.107","0.316","0.479","0.575","0.604","0.477","0.51","0.342","0.126","0.004","0","0","0","0","0","0"
"2018-12-25","1","발전량","0","0","0","0","0","0","0","0.003","0.11","0.305","0.399","0.402","0.342","0.28","0.24","0.128","0.04","0.003","0","0","0","0","0","0"
"2018-12-26","1","발전량","0","0","0","0","0","0","0","0","0.051","0.204","0.345","0.433","0.465","0.441","0.349","0.173","0.069","0.006","0","0","0","0","0","0"
"2018-12-27","1","발전량","0","0","0","0","0","0","0","0.001","0.099","0.31","0.479","0.574","0.608","0.59","0.513","0.311","0.118","0.006","0","0","0","0","0","0"
"2018-12-28","1","발전량","0","0","0","0","0","0","0","0.001","0.096","0.311","0.479","0.579","0.617","0.599","0.521","0.359","0.137","0.004","0","0","0","0","0","0"
"2018-12-29","1","발전량","0","0","0","0","0","0","0","0.001","0.101","0.313","0.478","0.575","0.616","0.596","0.521","0.36","0.138","0.004","0","0","0","0","0","0"
"2018-12-30","1","발전량","0","0","0","0","0","0","0","0.001","0.101","0.315","0.479","0.552","0.554","0.591","0.511","0.361","0.14","0.004","0","0","0","0","0","0"
"2018-12-31","1","발전량","0","0","0","0","0","0","0","0","0.086","0.293","0.457","0.555","0.495","0.553","0.415","0.184","0.065","0.006","0","0","0","0","0","0"
