"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2020-06-08","1","발전량","0","0","0","0","0","5.76","48.24","164.88","323.28","453.6","542.16","590.4","604.08","596.88","552.96","472.32","343.44","187.92","53.28","3.6","0","0","0","0"
"2020-06-09","1","발전량","0","0","0","0","0","5.04","44.64","164.88","325.44","452.88","538.56","588.96","608.4","593.28","554.4","476.64","354.96","181.44","53.28","4.32","0","0","0","0"
"2020-06-10","1","발전량","0","0","0","0","0","4.32","39.6","154.8","273.6","449.28","491.04","545.04","546.48","599.76","516.24","359.28","144","94.32","37.44","1.44","0","0","0","0"
"2020-06-11","1","발전량","0","0","0","0","0","0","23.76","51.12","108","198","271.44","239.76","352.08","354.96","435.6","396.72","213.84","123.84","76.32","2.16","0","0","0","0"
"2020-06-12","1","발전량","0","0","0","0","0","0","13.68","52.56","83.52","159.84","204.48","491.04","510.48","530.64","541.44","446.4","246.96","117.36","25.92","2.16","0","0","0","0"
"2020-06-13","1","발전량","0","0","0","0","0","0","10.8","53.28","100.08","193.68","267.12","241.92","248.4","247.68","352.8","56.16","69.84","34.56","12.96","0","0","0","0","0"
"2020-06-14","1","발전량","0","0","0","0","0","0","0","7.2","24.48","41.04","53.28","174.24","333.36","286.56","189.36","313.92","390.24","160.56","58.32","7.92","0","0","0","0"
"2020-06-15","1","발전량","0","0","0","0","0","8.64","83.52","166.32","315.36","432","533.52","532.08","602.64","612","581.76","496.8","325.44","216","59.04","2.16","0","0","0","0"
"2020-06-16","1","발전량","0","0","0","0","0","4.32","41.04","162.72","334.08","470.16","559.44","606.24","614.16","570.24","510.48","379.44","315.36","171.36","68.4","2.16","0","0","0","0"
"2020-06-17","1","발전량","0","0","0","0","0","7.2","54","167.76","277.2","380.88","318.24","372.24","414","376.56","319.68","189.36","137.52","70.56","27.36","0","0","0","0","0"
"2020-06-18","1","발전량","0","0","0","0","0","0","2.88","25.92","48.24","76.32","156.24","79.2","92.88","82.8","99.36","73.44","40.32","19.44","3.6","0.72","0","0","0","0"
"2020-06-19","1","발전량","0","0","0","0","0","0","23.04","113.04","185.76","388.08","360","592.56","541.44","497.52","544.32","484.56","373.68","149.04","64.8","4.32","0","0","0","0"
"2020-06-20","1","발전량","0","0","0","0","0","0","11.52","55.44","128.16","187.92","292.32","427.68","357.84","384.48","486.72","336.96","279.36","170.64","63.36","5.04","0","0","0","0"
"2020-06-21","1","발전량","0","0","0","0","0","2.16","39.6","148.32","290.88","441.36","568.8","599.04","560.16","404.64","576","470.88","270","121.68","60.48","3.6","0","0","0","0"
"2020-06-22","1","발전량","0","0","0","0","0","5.04","43.92","160.56","325.44","457.92","547.2","591.12","617.76","612.72","570.96","492.48","363.6","206.64","57.6","3.6","0","0","0","0"
"2020-06-23","1","발전량","0","0","0","0","0","5.04","45.36","161.28","328.32","456.48","550.8","601.2","624.24","619.92","581.76","458.64","290.88","137.52","41.76","2.16","0","0","0","0"
"2020-06-24","1","발전량","0","0","0","0","0","2.88","41.04","48.96","66.24","199.44","115.92","163.44","239.76","223.92","92.88","59.04","54.72","8.64","0.72","0.72","0","0","0","0"
"2020-06-25","1","발전량","0","0","0","0","0","4.32","42.48","41.76","111.6","193.68","239.76","204.48","183.6","130.32","127.44","115.92","92.16","93.6","15.84","0","0","0","0","0"
"2020-06-26","1","발전량","0","0","0","0","0","1.44","33.12","154.08","311.04","462.24","481.68","586.8","611.28","602.64","563.04","473.04","271.44","182.88","70.56","10.8","0","0","0","0"
"2020-06-27","1","발전량","0","0","0","0","0","6.48","58.32","128.16","263.52","337.68","456.48","460.08","382.32","479.52","268.56","383.76","313.92","138.24","57.6","10.8","0","0","0","0"
"2020-06-28","1","발전량","0","0","0","0","0","3.6","48.96","156.24","305.28","439.92","542.88","567.36","429.12","499.68","537.84","466.56","339.12","195.84","68.4","6.48","0","0","0","0"
"2020-06-29","1","발전량","0","0","0","0","0","2.16","12.24","27.36","115.2","130.32","205.2","217.44","159.12","88.56","33.84","29.52","18","38.88","1.44","0","0","0","0","0"
"2020-06-30","1","발전량","0","0","0","0","0","0","2.16","14.4","136.08","448.56","550.08","637.92","620.64","653.04","612","526.32","385.2","208.8","54.72","9.36","0","0","0","0"
